1.00000000,0.99297336,0.10071296,-0.06213541
1.00000000,0.99296182,0.10139980,-0.06119561
1.00000000,0.99305533,0.10033096,-0.06143952
1.00000000,0.99304823,0.10064599,-0.06103762
1.00000000,0.99302313,0.10075695,-0.06126248
1.00000000,0.99306130,0.10052893,-0.06101794
1.00000000,0.99297966,0.10100161,-0.06156357
1.00000000,0.99304252,0.10101847,-0.06051304
1.00000000,0.99306109,0.10064143,-0.06083565
1.00000000,0.99297950,0.10122462,-0.06119884
1.00000000,0.99297657,0.10132436,-0.06108112
1.00000000,0.99308491,0.10039760,-0.06084975
1.00000000,0.99305211,0.10092736,-0.06050763
1.00000000,0.99303852,0.10026972,-0.06181011
1.00000000,0.99296450,0.10162914,-0.06077022
1.00000000,0.99293708,0.10145742,-0.06150078
1.00000000,0.99305392,0.10012751,-0.06179310
1.00000000,0.99298568,0.10053802,-0.06222176
1.00000000,0.99308167,0.09986383,-0.06177384
1.00000000,0.99292098,0.10164910,-0.06144418
1.00000000,0.99305366,0.10077478,-0.06073613
1.00000000,0.99307781,0.09987464,-0.06181851
1.00000000,0.99308021,0.10024595,-0.06117554
1.00000000,0.99308297,0.10033083,-0.06099126
1.00000000,0.99305535,0.10045319,-0.06123918
1.00000000,0.99302895,0.10055630,-0.06149744
1.00000000,0.99303460,0.10062207,-0.06129831
1.00000000,0.99309782,0.09975751,-0.06168600
1.00000000,0.99293191,0.10137701,-0.06171645
1.00000000,0.99306312,0.09968649,-0.06235578
1.00000000,0.99297479,0.10148944,-0.06083557
1.00000000,0.99298658,0.10091804,-0.06158902
1.00000000,0.99302940,0.10071630,-0.06122771
1.00000000,0.99300643,0.10029582,-0.06228144
1.00000000,0.99293632,0.10133555,-0.06171355
1.00000000,0.99305395,0.10023525,-0.06161780
1.00000000,0.99308490,0.10042636,-0.06080244
1.00000000,0.99302631,0.10063916,-0.06140449
1.00000000,0.99307779,0.09973672,-0.06204105
1.00000000,0.99300858,0.10108281,-0.06096088
1.00000000,0.99299200,0.10124112,-0.06096818
1.00000000,0.99310311,0.09980081,-0.06153051
1.00000000,0.99306500,0.10085077,-0.06042368
1.00000000,0.99302851,0.10031391,-0.06189909
1.00000000,0.99302002,0.10085064,-0.06115877
1.00000000,0.99304671,0.10025924,-0.06169531
1.00000000,0.99299568,0.10083393,-0.06157995
