1.00000000,0.95422904,0.24105792,-0.17702548
1.00000000,0.95419504,0.24308968,-0.17441111
1.00000000,0.95459928,0.24032650,-0.17602100
1.00000000,0.95464609,0.24105700,-0.17476376
1.00000000,0.95445208,0.24137944,-0.17537730
1.00000000,0.95465081,0.24080201,-0.17508917
1.00000000,0.95428012,0.24197666,-0.17549003
1.00000000,0.95460573,0.24226808,-0.17330343
1.00000000,0.95469414,0.24114019,-0.17438610
1.00000000,0.95428776,0.24263904,-0.17453127
1.00000000,0.95427510,0.24286686,-0.17428342
1.00000000,0.95481249,0.24057800,-0.17451455
1.00000000,0.95465245,0.24196832,-0.17346481
1.00000000,0.95456449,0.23995466,-0.17671561
1.00000000,0.95421691,0.24370262,-0.17343330
1.00000000,0.95406783,0.24312743,-0.17505322
1.00000000,0.95460614,0.23962202,-0.17694183
1.00000000,0.95427255,0.24061677,-0.17739073
1.00000000,0.95475029,0.23900204,-0.17700254
1.00000000,0.95400269,0.24356252,-0.17480321
1.00000000,0.95463744,0.24155037,-0.17412864
1.00000000,0.95473251,0.23902086,-0.17707302
1.00000000,0.95481909,0.24008051,-0.17516236
1.00000000,0.95478565,0.24034086,-0.17498755
1.00000000,0.95461610,0.24064036,-0.17550020
1.00000000,0.95451375,0.24075499,-0.17589919
1.00000000,0.95456579,0.24106106,-0.17519623
1.00000000,0.95486231,0.23872067,-0.17677787
1.00000000,0.95397477,0.24297616,-0.17576894
1.00000000,0.95466776,0.23837723,-0.17828562
1.00000000,0.95424702,0.24335596,-0.17375414
1.00000000,0.95430015,0.24169611,-0.17576751
1.00000000,0.95453605,0.24126700,-0.17507471
1.00000000,0.95436626,0.23996491,-0.17776918
1.00000000,0.95398964,0.24287154,-0.17583281
1.00000000,0.95465109,0.23992853,-0.17628275
1.00000000,0.95482420,0.24056173,-0.17447291
1.00000000,0.95450915,0.24098461,-0.17560953
1.00000000,0.95472346,0.23859645,-0.17769314
1.00000000,0.95442052,0.24234002,-0.17422053
1.00000000,0.95433867,0.24269069,-0.17418077
1.00000000,0.95490066,0.23888343,-0.17635035
1.00000000,0.95471597,0.24179624,-0.17335509
1.00000000,0.95448953,0.24007186,-0.17696110
1.00000000,0.95444930,0.24175835,-0.17486974
1.00000000,0.95462280,0.23996454,-0.17638688
1.00000000,0.95437436,0.24141637,-0.17574901
1.00000000,0.95474671,0.24017455,-0.17542779
1.00000000,0.95432921,0.24064535,-0.17704683
1.00000000,0.95463535,0.23985873,-0.17646283
1.00000000,0.95422208,0.24256789,-0.17498869
1.00000000,0.95437284,0.24233291,-0.17449141
1.00000000,0.95491949,0.23932210,-0.17565220
1.00000000,0.95427013,0.24371856,-0.17311782
1.00000000,0.95455504,0.24160936,-0.17449813
1.00000000,0.95467461,0.24101719,-0.17466282
1.00000000,0.95429397,0.24286791,-0.17417864
1.00000000,0.95420740,0.24315410,-0.17425364
1.00000000,0.95422835,0.24149544,-0.17643188
1.00000000,0.95483185,0.23909085,-0.17644177
1.00000000,0.95430764,0.24216766,-0.17507642
1.00000000,0.95429602,0.24221755,-0.17507075
1.00000000,0.95439015,0.24308169,-0.17335146
1.00000000,0.95410138,0.24343904,-0.17443621
1.00000000,0.95427564,0.24334677,-0.17360976
1.00000000,0.95494147,0.24047130,-0.17395501
1.00000000,0.95465640,0.24219847,-0.17312154
1.00000000,0.95461494,0.23911850,-0.17757435
1.00000000,0.95439265,0.24318603,-0.17319132
1.00000000,0.95442972,0.24363548,-0.17235333
1.00000000,0.95461419,0.24002311,-0.17635380
1.00000000,0.95482154,0.24027628,-0.17488036
1.00000000,0.95458159,0.24101228,-0.17517722
1.00000000,0.95403155,0.24362396,-0.17455990
1.00000000,0.95440903,0.24116578,-0.17590473
1.00000000,0.95462544,0.24047974,-0.17566948
1.00000000,0.95466781,0.24054531,-0.17534917
1.00000000,0.95459844,0.24004969,-0.17640283
1.00000000,0.95483892,0.24084329,-0.17400331
1.00000000,0.95440917,0.24113126,-0.17595129
1.00000000,0.95469360,0.24172593,-0.17357622
1.00000000,0.95404846,0.24395152,-0.17400915
1.00000000,0.95455690,0.24255409,-0.17317230
1.00000000,0.95423682,0.24154471,-0.17631858
1.00000000,0.95424777,0.24334410,-0.17376661
1.00000000,0.95436619,0.24305229,-0.17352454
1.00000000,0.95462918,0.24083459,-0.17516227
1.00000000,0.95413458,0.24239253,-0.17570733
1.00000000,0.95420148,0.24376545,-0.17342991
1.00000000,0.95484656,0.24040647,-0.17456456
1.00000000,0.95479861,0.24096767,-0.17405230
1.00000000,0.95423098,0.24309309,-0.17420962
1.00000000,0.95492248,0.24039551,-0.17416387
1.00000000,0.95415300,0.24392260,-0.17347572
1.00000000,0.95438618,0.24342083,-0.17289685
1.00000000,0.95416158,0.24288285,-0.17488170
1.00000000,0.95447388,0.24179168,-0.17468943
1.00000000,0.95444250,0.24086150,-0.17613989
1.00000000,0.95425095,0.24238499,-0.17508467
1.00000000,0.95443255,0.24143741,-0.17540377
1.00000000,0.95441172,0.24182638,-0.17498080
1.00000000,0.95448065,0.24138704,-0.17521125
1.00000000,0.95416607,0.24271634,-0.17508822
1.00000000,0.95467940,0.24136129,-0.17416076
1.00000000,0.95426358,0.24390828,-0.17288658
1.00000000,0.95479325,0.23941549,-0.17621028
1.00000000,0.95446625,0.24239869,-0.17388803
1.00000000,0.95472314,0.24079501,-0.17470399
1.00000000,0.95414867,0.24205241,-0.17609923
1.00000000,0.95483540,0.24004978,-0.17511557
1.00000000,0.95436078,0.24067194,-0.17684039
1.00000000,0.95458100,0.23865310,-0.17838107
1.00000000,0.95428229,0.24381210,-0.17291896
1.00000000,0.95445438,0.24029543,-0.17684722
1.00000000,0.95454848,0.24069900,-0.17578737
1.00000000,0.95430715,0.24431189,-0.17207429
1.00000000,0.95407659,0.24244344,-0.17595178
1.00000000,0.95414426,0.24091289,-0.17767869
1.00000000,0.95479419,0.24018860,-0.17514993
1.00000000,0.95413433,0.24178433,-0.17654465
1.00000000,0.95430270,0.24163150,-0.17584246
1.00000000,0.95437643,0.24163386,-0.17543860
1.00000000,0.95449091,0.24121936,-0.17538620
1.00000000,0.95418134,0.24192091,-0.17610295
1.00000000,0.95433458,0.24474840,-0.17130010
1.00000000,0.95461831,0.24230735,-0.17317920
1.00000000,0.95409170,0.24236895,-0.17597252
1.00000000,0.95411761,0.24151718,-0.17700013
1.00000000,0.95410188,0.24272419,-0.17542681
1.00000000,0.95421743,0.24225744,-0.17544353
1.00000000,0.95477627,0.24086649,-0.17431468
1.00000000,0.95437373,0.24161722,-0.17547623
1.00000000,0.95411568,0.24244958,-0.17573123
1.00000000,0.95426026,0.24299334,-0.17418837
1.00000000,0.95457075,0.24161753,-0.17440081
1.00000000,0.95424671,0.24293850,-0.17433907
1.00000000,0.95433095,0.24302516,-0.17375615
1.00000000,0.95445817,0.24276697,-0.17341801
1.00000000,0.95484880,0.24107998,-0.17362090
1.00000000,0.95455362,0.24177063,-0.17428238
1.00000000,0.95421788,0.24148852,-0.17649795
1.00000000,0.95411601,0.24370769,-0.17398044
1.00000000,0.95487947,0.23876698,-0.17662254
1.00000000,0.95429668,0.24385189,-0.17278343
1.00000000,0.95433130,0.24407881,-0.17227100
1.00000000,0.95437583,0.24214152,-0.17474057
1.00000000,0.95447044,0.24099706,-0.17580275
1.00000000,0.95487821,0.23904235,-0.17625649
1.00000000,0.95487256,0.24057018,-0.17419640
1.00000000,0.95494399,0.23972964,-0.17496194
1.00000000,0.95420371,0.24330990,-0.17405625
1.00000000,0.95453109,0.24194777,-0.17415989
1.00000000,0.95474671,0.24151608,-0.17357622
1.00000000,0.95460097,0.24144320,-0.17447683
1.00000000,0.95445474,0.24163226,-0.17501430
1.00000000,0.95494161,0.23935158,-0.17549172
1.00000000,0.95410752,0.24435891,-0.17311144
1.00000000,0.95470836,0.24044825,-0.17526147
1.00000000,0.95472881,0.24039067,-0.17522909
1.00000000,0.95496842,0.24050691,-0.17375771
1.00000000,0.95438953,0.24204252,-0.17480289
1.00000000,0.95442006,0.24002000,-0.17740563
1.00000000,0.95475630,0.24076776,-0.17456026
1.00000000,0.95446781,0.24324389,-0.17269514
1.00000000,0.95399390,0.24361047,-0.17478438
1.00000000,0.95439830,0.24152377,-0.17547122
1.00000000,0.95416850,0.24312855,-0.17450209
1.00000000,0.95446472,0.24334598,-0.17256833
1.00000000,0.95417989,0.24378916,-0.17351537
1.00000000,0.95491501,0.24066031,-0.17383886
