0.00000000,0.02907369,0.11799458,0.30240568,0.78341263
0.00000000,0.02919400,0.11842726,0.30323876,0.78386399
0.00000000,0.02899784,0.11773515,0.30198934,0.78398976
0.00000000,0.02918270,0.11841811,0.30338994,0.78524320
0.00000000,0.02906086,0.11795329,0.30236352,0.78385783
0.00000000,0.02924611,0.11863616,0.30374830,0.78481913
0.00000000,0.02919985,0.11844444,0.30324387,0.78351943
0.00000000,0.02892940,0.11747618,0.30140786,0.78281760
0.00000000,0.02924528,0.11861249,0.30358761,0.78376513
0.00000000,0.02909606,0.11808504,0.30263312,0.78391090
0.00000000,0.02902816,0.11785046,0.30223166,0.78405298
0.00000000,0.02923073,0.11856504,0.30350787,0.78358707
0.00000000,0.02925574,0.11866802,0.30379740,0.78478400
0.00000000,0.02924284,0.11862583,0.30372734,0.78467402
0.00000000,0.02896830,0.11761830,0.30170293,0.78330626
0.00000000,0.02923193,0.11856047,0.30346212,0.78346856
0.00000000,0.02921375,0.11851548,0.30350100,0.78470274
0.00000000,0.02920427,0.11844980,0.30318587,0.78276407
0.00000000,0.02933126,0.11891902,0.30415159,0.78370319
0.00000000,0.02925609,0.11864101,0.30356917,0.78291631
0.00000000,0.02894273,0.11750135,0.30133382,0.78181980
0.00000000,0.02908287,0.11800594,0.30229285,0.78198747
0.00000000,0.02905543,0.11794860,0.30243205,0.78446625
0.00000000,0.02917849,0.11837965,0.30317752,0.78381051
0.00000000,0.02916894,0.11833770,0.30305334,0.78335852
0.00000000,0.02907659,0.11800473,0.30243460,0.78367605
0.00000000,0.02899320,0.11769007,0.30173764,0.78238849
0.00000000,0.02906396,0.11798672,0.30254400,0.78476896
0.00000000,0.02933942,0.11897178,0.30438466,0.78492192
0.00000000,0.02915043,0.11829481,0.30312265,0.78499913
0.00000000,0.02906143,0.11796204,0.30239682,0.78367180
0.00000000,0.02903069,0.11785924,0.30225452,0.78424493
0.00000000,0.02905859,0.11796483,0.30248745,0.78463370
0.00000000,0.02896817,0.11761467,0.30167915,0.78314008
0.00000000,0.02916610,0.11833639,0.30312218,0.78436856
0.00000000,0.02904242,0.11788044,0.30216785,0.78296407
0.00000000,0.02935803,0.11901372,0.30432824,0.78379558
0.00000000,0.02912485,0.11816272,0.30262689,0.78243334
0.00000000,0.02924671,0.11863237,0.30369902,0.78432503
0.00000000,0.02926770,0.11868537,0.30366239,0.78292888
0.00000000,0.02919093,0.11842486,0.30326614,0.78385844
0.00000000,0.02908052,0.11801032,0.30238424,0.78292228
0.00000000,0.02926829,0.11873547,0.30404071,0.78569519
0.00000000,0.02925836,0.11868025,0.30381716,0.78444968
0.00000000,0.02895397,0.11757250,0.30165345,0.78368017
0.00000000,0.02900449,0.11773028,0.30181480,0.78244915
0.00000000,0.02925892,0.11866759,0.30371856,0.78391590
0.00000000,0.02892776,0.11747102,0.30139780,0.78272870
0.00000000,0.02929743,0.11880548,0.30397919,0.78398427
0.00000000,0.02918143,0.11839060,0.30319918,0.78379938
0.00000000,0.02929471,0.11879332,0.30395053,0.78407439
0.00000000,0.02916065,0.11829440,0.30290532,0.78294507
0.00000000,0.02913015,0.11822781,0.30301050,0.78482452
0.00000000,0.02926150,0.11866430,0.30365177,0.78354916
0.00000000,0.02914885,0.11828039,0.30304383,0.78449450
0.00000000,0.02916380,0.11833101,0.30311364,0.78414497
0.00000000,0.02913213,0.11821393,0.30288261,0.78416117
0.00000000,0.02929769,0.11879876,0.30393551,0.78392236
0.00000000,0.02906423,0.11794557,0.30221557,0.78230386
0.00000000,0.02926531,0.11867118,0.30360952,0.78276589
0.00000000,0.02898006,0.11766697,0.30183280,0.78368102
0.00000000,0.02915018,0.11827139,0.30293088,0.78333222
0.00000000,0.02903729,0.11785220,0.30206856,0.78270383
0.00000000,0.02927000,0.11873281,0.30399364,0.78544261
0.00000000,0.02895665,0.11758547,0.30169100,0.78371736
0.00000000,0.02917218,0.11837485,0.30328425,0.78512276
0.00000000,0.02905603,0.11796549,0.30254599,0.78519595
0.00000000,0.02925746,0.11864226,0.30354693,0.78262593
0.00000000,0.02912601,0.11821075,0.30297067,0.78483553
0.00000000,0.02909434,0.11808184,0.30265514,0.78435181
0.00000000,0.02922560,0.11854580,0.30346375,0.78343372
0.00000000,0.02932091,0.11890248,0.30423435,0.78469421
0.00000000,0.02926040,0.11870863,0.30400839,0.78603420
0.00000000,0.02899400,0.11770533,0.30182966,0.78285571
0.00000000,0.02925323,0.11869430,0.30404154,0.78648410
0.00000000,0.02918524,0.11843614,0.30347864,0.78578828
0.00000000,0.02915854,0.11833142,0.30323182,0.78532482
0.00000000,0.02912228,0.11818541,0.30284822,0.78403188
0.00000000,0.02924031,0.11863916,0.30388449,0.78593398
0.00000000,0.02923186,0.11854939,0.30337194,0.78267167
0.00000000,0.02907668,0.11800618,0.30242076,0.78313650
0.00000000,0.02927424,0.11876960,0.30418392,0.78651574
0.00000000,0.02927720,0.11876605,0.30409741,0.78581957
0.00000000,0.02927928,0.11877954,0.30414991,0.78593636
0.00000000,0.02924113,0.11862535,0.30376386,0.78508019
0.00000000,0.02899155,0.11770523,0.30188993,0.78355977
0.00000000,0.02914963,0.11830949,0.30324088,0.78567414
0.00000000,0.02929909,0.11882511,0.30410383,0.78496438
0.00000000,0.02925135,0.11863482,0.30362062,0.78351720
0.00000000,0.02911583,0.11813323,0.30258038,0.78241020
0.00000000,0.02922224,0.11856246,0.30366596,0.78512463
0.00000000,0.02920617,0.11848079,0.30338409,0.78407363
0.00000000,0.02915606,0.11829141,0.30295798,0.78317034
0.00000000,0.02898133,0.11764687,0.30164591,0.78216230
0.00000000,0.02910880,0.11812178,0.30263788,0.78313025
0.00000000,0.02924430,0.11863300,0.30376234,0.78503481
0.00000000,0.02929648,0.11881920,0.30410273,0.78488266
0.00000000,0.02891889,0.11746494,0.30154264,0.78432069
0.00000000,0.02921930,0.11853094,0.30349881,0.78430343
0.00000000,0.02923377,0.11855615,0.30338292,0.78265017
0.00000000,0.02917127,0.11836755,0.30323385,0.78455030
0.00000000,0.02913063,0.11821679,0.30291686,0.78415330
0.00000000,0.02893290,0.11750389,0.30154687,0.78362618
0.00000000,0.02898012,0.11763340,0.30156592,0.78163385
0.00000000,0.02893019,0.11746758,0.30132534,0.78218593
0.00000000,0.02925957,0.11868215,0.30380973,0.78440419
0.00000000,0.02913343,0.11819837,0.30271345,0.78249952
0.00000000,0.02901559,0.11778367,0.30198934,0.78307491
0.00000000,0.02908540,0.11803614,0.30247896,0.78331747
0.00000000,0.02913062,0.11822242,0.30296948,0.78467407
0.00000000,0.02891807,0.11743559,0.30133335,0.78284716
0.00000000,0.02932608,0.11890229,0.30413111,0.78378775
0.00000000,0.02900914,0.11778377,0.30211824,0.78420559
0.00000000,0.02900915,0.11777371,0.30204953,0.78387094
0.00000000,0.02894533,0.11749632,0.30124299,0.78108508
0.00000000,0.02919072,0.11841560,0.30318797,0.78313552
0.00000000,0.02914503,0.11827562,0.30308570,0.78497936
0.00000000,0.02899755,0.11773277,0.30195708,0.78341945
0.00000000,0.02916780,0.11831865,0.30292567,0.78242771
0.00000000,0.02934406,0.11900025,0.30451028,0.78565618
0.00000000,0.02915950,0.11832656,0.30315857,0.78448877
0.00000000,0.02927075,0.11872592,0.30392739,0.78495975
0.00000000,0.02917112,0.11832825,0.30293601,0.78244182
0.00000000,0.02930295,0.11880919,0.30388934,0.78303288
0.00000000,0.02895088,0.11753421,0.30142297,0.78217509
0.00000000,0.02924187,0.11859365,0.30349542,0.78294547
0.00000000,0.02897424,0.11765716,0.30187498,0.78418224
0.00000000,0.02926919,0.11872651,0.30395302,0.78501161
0.00000000,0.02918919,0.11841570,0.30324476,0.78403094
0.00000000,0.02899608,0.11772980,0.30198734,0.78409797
0.00000000,0.02903238,0.11784601,0.30212583,0.78337432
0.00000000,0.02911005,0.11814678,0.30282315,0.78475321
0.00000000,0.02919899,0.11845281,0.30330899,0.78369581
0.00000000,0.02928362,0.11876158,0.30392602,0.78420008
0.00000000,0.02924848,0.11864155,0.30374791,0.78484517
0.00000000,0.02929261,0.11878938,0.30396665,0.78432431
0.00000000,0.02926305,0.11867980,0.30372776,0.78378507
0.00000000,0.02908057,0.11801650,0.30241346,0.78280685
0.00000000,0.02917240,0.11836160,0.30315577,0.78377356
0.00000000,0.02919019,0.11845363,0.30349651,0.78544089
0.00000000,0.02921743,0.11852661,0.30350392,0.78443029
0.00000000,0.02919939,0.11847233,0.30345795,0.78491597
0.00000000,0.02894712,0.11753717,0.30151490,0.78287310
0.00000000,0.02906518,0.11796577,0.30236171,0.78349683
0.00000000,0.02901179,0.11774882,0.30180482,0.78202160
0.00000000,0.02904149,0.11786178,0.30204692,0.78219445
0.00000000,0.02915583,0.11829810,0.30301997,0.78371913
0.00000000,0.02903403,0.11786292,0.30220720,0.78366378
0.00000000,0.02926029,0.11871278,0.30403148,0.78597295
0.00000000,0.02906570,0.11798641,0.30250179,0.78431978
0.00000000,0.02923730,0.11857706,0.30346380,0.78295486
0.00000000,0.02912007,0.11818036,0.30286679,0.78445833
0.00000000,0.02922317,0.11854839,0.30355850,0.78466184
0.00000000,0.02920095,0.11847579,0.30344302,0.78456824
0.00000000,0.02911284,0.11818115,0.30302191,0.78590762
0.00000000,0.02926128,0.11866759,0.30367041,0.78348494
0.00000000,0.02908648,0.11807805,0.30277129,0.78522624
0.00000000,0.02927043,0.11869061,0.30365023,0.78279741
0.00000000,0.02913870,0.11822538,0.30282175,0.78321826
0.00000000,0.02900668,0.11777389,0.30210358,0.78438955
0.00000000,0.02902253,0.11781434,0.30206947,0.78313008
0.00000000,0.02899678,0.11771366,0.30183021,0.78264180
0.00000000,0.02927070,0.11869282,0.30367290,0.78313605
0.00000000,0.02897083,0.11765043,0.30188838,0.78434089
0.00000000,0.02920331,0.11848178,0.30345547,0.78481162
0.00000000,0.02908104,0.11802683,0.30249031,0.78348089
0.00000000,0.02921849,0.11851412,0.30339284,0.78372876
0.00000000,0.02925107,0.11865002,0.30373538,0.78420456
0.00000000,0.02922796,0.11857772,0.30367666,0.78519217
0.00000000,0.02919751,0.11845153,0.30334540,0.78434458
0.00000000,0.02921002,0.11848719,0.30334439,0.78348031
0.00000000,0.02924239,0.11860143,0.30354164,0.78323287
0.00000000,0.02902134,0.11781382,0.30209607,0.78350289
0.00000000,0.02901929,0.11779332,0.30199852,0.78320490
0.00000000,0.02911975,0.11817679,0.30282786,0.78388172
0.00000000,0.02925195,0.11864003,0.30365788,0.78389653
0.00000000,0.02931970,0.11889477,0.30420515,0.78459739
0.00000000,0.02888719,0.11732228,0.30110581,0.78268689
0.00000000,0.02904500,0.11790780,0.30233302,0.78419479
0.00000000,0.02907534,0.11800196,0.30240853,0.78297429
0.00000000,0.02911682,0.11816522,0.30280308,0.78388810
0.00000000,0.02929142,0.11878750,0.30397545,0.78443836
0.00000000,0.02916696,0.11837166,0.30336213,0.78580626
0.00000000,0.02917403,0.11835585,0.30308826,0.78338873
0.00000000,0.02888465,0.11731962,0.30113395,0.78292880
0.00000000,0.02929729,0.11881777,0.30406801,0.78449565
0.00000000,0.02908098,0.11804192,0.30262173,0.78466403
0.00000000,0.02910451,0.11810853,0.30262724,0.78327683
0.00000000,0.02898458,0.11769342,0.30193737,0.78412113
0.00000000,0.02920299,0.11849746,0.30357540,0.78556204
0.00000000,0.02888686,0.11732111,0.30109928,0.78258858
0.00000000,0.02901188,0.11776533,0.30191839,0.78261242
0.00000000,0.02905779,0.11794159,0.30231746,0.78331968
0.00000000,0.02891605,0.11741169,0.30119913,0.78209322
0.00000000,0.02908169,0.11803314,0.30251528,0.78344748
0.00000000,0.02908149,0.11802694,0.30248830,0.78355956
0.00000000,0.02922430,0.11853159,0.30339924,0.78337704
0.00000000,0.02932761,0.11892284,0.30426048,0.78468671
0.00000000,0.02909175,0.11807635,0.30265809,0.78433821
0.00000000,0.02915608,0.11829128,0.30296689,0.78344192
0.00000000,0.02907530,0.11803145,0.30265659,0.78515327
0.00000000,0.02933438,0.11896613,0.30444027,0.78548216
0.00000000,0.02903601,0.11785709,0.30212757,0.78309848
0.00000000,0.02930453,0.11883606,0.30407883,0.78458875
0.00000000,0.02917339,0.11835009,0.30306494,0.78342342
